,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 13 75,No.2 spread,38974.23363551948,36963.30995205955,31395.551059233556,23604.144648360398,15703.455530752011,10652.038828838202,10236.693458720254,11160.421271892492,10594.378179386997,8391.253708163902,5888.244482441654,5224.0831691765825,6218.0044300645,6691.371584515913,5856.735770869109,4078.8796506536373,2719.99594573831,3304.7753310874814,4252.8816653501335,4301.18609294525,3396.2186594546356,2213.8651809307153,2149.556710006367,2949.799338063008,3278.091351282013,2808.361842248367,1887.6129348657273,1654.0960048463116,2434.830502589363,3000.067558455919,2880.2337710025176,2178.0600581101985,1534.8527073798393,1836.5761030611595,2432.2506416960487,2562.6525996574364,2114.0472559088075,1444.9016771967256,1433.9246567799707,2020.0017827735296,2344.329453865528,2133.571267404891,1548.342201115594,1238.0879550297288,1667.8318734972568,2103.087956376534,2092.1799027463476,1639.7044732828167,1165.548930637096,1366.8465737430674,1856.1886041309328,2023.2544242881308,1740.9050991842264,1251.9343422276531,1200.838252841787,1647.1255914683634,1937.4796494314423,1811.9164283937114,1381.6957645408677,1153.6251581658473,1492.4202871638297,1855.3278715990582
b 13 80,No.2 spread,40177.639547054656,38132.85383922559,32473.39615879496,24560.912647773246,16547.31719768049,11372.461483750498,10757.804433836018,11554.21541010569,10922.035397394435,8658.598084539499,6077.699169308346,5315.241003459002,6263.937873141189,6728.347594760685,5884.813769312263,4100.7759994473045,2776.917516415683,3411.175051681107,4375.642124917403,4424.69336896807,3518.159499790168,2358.3424545516423,2310.315296330127,3097.902878344135,3418.0482795019598,2936.1215829069383,1998.1756066278713,1725.8562858713872,2483.1502155653375,3048.9586803085967,2928.604456842759,2221.9183928327934,1579.5583479965985,1886.68252741082,2489.0175286035997,2622.950654428876,2174.3959316186456,1510.3404029192734,1501.321133202885,2083.7469116156194,2407.373758423942,2192.9050814329153,1602.9169280180267,1289.159786661766,1714.6050570113557,2151.62882169725,2141.0760801131923,1687.356753243617,1216.934907173193,1418.5546034683296,1908.6264091972364,2076.4199774202616,1791.9740967249813,1301.867318660183,1248.5202466502753,1692.7383940835782,1984.27688606858,1858.0316184757664,1427.1438663846134,1201.037426645173,1539.2687403000994,1903.6603443915444
b 13 85,No.2 spread,41392.43930676933,39307.61069947974,33539.887365440365,25485.173477855486,17343.90957603662,12064.18023761414,11305.780888946074,11998.699040449925,11301.371167845153,8982.860990210105,6366.007947527425,5574.29163431193,6494.290406928537,6941.182669160567,6074.7443635796035,4272.009953967193,2955.946372243717,3578.3563973278783,4535.300207026976,4574.801335953356,3653.931379479298,2494.347949911025,2448.920071842399,3231.2401317289105,3547.739214061524,3056.282041537195,2113.914385540668,1841.1136329081037,2590.390554627523,3157.3652077293123,3033.340265974107,2320.066453480092,1679.6440238653202,1981.7142690997796,2583.2821818937196,2716.153126057075,2262.162616741063,1597.7421934472138,1587.6117597272876,2167.651511040216,2492.1973083279677,2274.2170763024374,1681.1097645942045,1369.8139396027395,1792.3118463878943,2230.910812623017,2219.3987304016473,1762.4585668625245,1294.9682686057029,1494.4501142913384,1984.4723669910995,2152.7683398117797,1865.239859594288,1374.552148804336,1320.9848982958858,1763.746317548998,2057.1068497045085,1929.7922623774598,1497.9303919631907,1274.1196460575104,1610.7391724848446,1976.8488508441487
b 13 90,No.2 spread,42937.80820721629,40799.98352636145,34890.07030735856,26652.90217822494,18360.76723845414,12986.917130191907,12093.274204468717,12663.87673591153,11874.118619234074,9475.308670777398,6812.05311855439,5987.387170115916,6866.172971262419,7283.322249706307,6380.017011635839,4547.948100214314,3237.149460702738,3836.3937950383493,4780.205878412638,4805.817114796679,3864.227774326597,2700.2649392993535,2648.9035079932905,3420.372473645473,3731.0467146616916,3225.87366864188,2274.848347120947,1998.3012854443327,2738.2423069428714,3307.6744720393935,3179.564997354595,2459.5916531205617,1827.4527324651444,2128.539143736317,2730.0673984439045,2861.3066337178097,2399.510264261502,1733.0017119155577,1716.4912319313496,2290.069321741132,2614.7833971247396,2391.5790937520833,1793.559786625691,1484.2206433429044,1902.8602422193544,2343.7818801094454,2331.162835196153,1870.3017995133582,1407.8302656689943,1606.5153626984963,2097.349242088326,2266.756717123507,1975.47445664935,1484.161945826223,1428.9094806011058,1868.073681783716,2163.052798708204,2033.8665125519553,1600.3005111426198,1379.043499626899,1713.710297285166,2082.2396638276246
b 13 95,No.2 spread,43736.0107669814,41584.26510122751,35633.63899044984,27329.303937703768,18928.604891197374,13346.294847400353,12188.818872932587,12622.336993267529,11783.141172650841,9354.199802839707,6653.313678947613,5823.336567362275,6742.90145856436,7191.823933214914,6311.15154609304,4508.162784344267,3258.2274737869766,3902.045964062853,4850.113001031086,4872.542773008564,3932.4111757032756,2782.3619099416137,2731.398243630244,3486.7967175047133,3785.5396051467533,3266.3917404853696,2288.851060621275,1970.7815274778388,2700.725931159623,3274.9426495617463,3153.7159578798387,2445.570941891648,1841.116020916345,2166.130545162908,2770.8764137054754,2898.656235323417,2430.0640085480513,1751.7530082358537,1718.8131619595613,2286.969157086508,2612.0506576866364,2390.6196794219136,1798.0964640913269,1501.751839232786,1927.1787669916866,2368.3048751815304,2353.5569260847396,1889.2750513922495,1422.4496017695199,1616.7801817988823,2107.1841224330055,2277.378302145022,1986.783781686724,1497.1806503063917,1443.5074054232273,1882.2682662094385,2176.802703908671,2046.664382358433,1611.9487091396586,1389.8794668988942,1724.087067228182,2092.976536322926
b 14 45,No.2 spread,30475.341882030414,28799.850892563503,24137.396816075143,17519.357912069187,10554.53488868244,5858.495846420212,6270.698799880332,7840.109193940206,7726.356350059711,5960.582253888465,3644.0250337903926,2992.7393041620035,4154.584094750045,4757.2828137534325,4150.486155925665,2593.343509803045,1115.5478395611688,1965.688075641629,2984.1772100773737,3106.651996051576,2360.672734689987,1255.963518001822,1261.413571534627,2097.337327125285,2424.0463340796564,2028.0675992084123,1136.0901161075726,809.3598354070143,1625.0053133407773,2154.031381059552,2067.165309429002,1438.4534214717676,753.8515125218535,1109.9047355846476,1701.293477845449,1836.889766674646,1447.2913879306807,779.6900235220195,775.3782525811487,1381.6930985073616,1685.9045109125157,1508.3639739224552,962.5238978608326,624.5088234406035,1095.697108327011,1505.7242380523833,1502.779783693044,1091.714122905334,584.5979812696025,813.7673393696098,1292.9569216841032,1448.636465201346,1197.9021875994558,712.056012005391,650.1736627464784,1107.6215131828599,1374.6033537421843,1262.5126887702668,849.6677314665264,592.7887611162698,957.0558350035516,1297.8148221939193
b 14 50,No.2 spread,31564.819912750107,29845.911307253024,25065.725909286688,18293.448023051034,11205.027509910768,6469.85079139838,6734.005090375944,8213.553125280538,8047.775518362357,6225.316378038579,3870.480299520255,3198.4715713209357,4338.822877981825,4932.018215286533,4300.146603674322,2714.352651961298,1275.7457189303336,2112.0971991772826,3131.3815770814213,3247.8974129742223,2482.7067929623527,1369.6240483399354,1358.681816431521,2185.8545341748586,2510.7356025832137,2101.496230157115,1199.4569692373025,895.9174043252299,1715.62194893299,2253.007307959158,2162.957524016372,1525.519071260936,854.60910235357,1198.554784825374,1788.3810002866028,1921.9526575722134,1521.5959187755345,847.8085419953521,837.264001670828,1444.0849929300996,1753.63179799891,1572.9982664425975,1023.052432052781,695.6044651558803,1161.9357199284523,1575.7602970093676,1571.0859642763476,1152.713990866882,649.3107327826581,872.3931937370414,1354.032834793693,1511.8215929831933,1256.5615277182528,770.1802735729665,711.5975902481293,1168.035723238659,1438.7653480762222,1324.5680564570162,908.2273376834972,654.9456431346002,1014.1429938638003,1358.4761015869724
b 14 55,No.2 spread,33061.518646086304,31272.986374478798,26305.355425750586,19292.656330690465,12028.52627672081,7315.1275493422345,7523.156191920276,8901.299328718807,8637.770737998086,6713.267601277744,4335.368735545342,3718.6213922915013,4835.76485536695,5396.910631857683,4704.061601355947,3059.2163206903037,1666.2570524619593,2421.218817564384,3429.506307822449,3534.9109815764878,2733.861805788174,1593.8251237549425,1536.3935105612268,2349.774950678469,2678.8894138559276,2254.5874755089717,1341.2681160725674,1055.198046808469,1870.6146681096213,2422.0152346308278,2328.297294204772,1675.5011592326016,1013.898541796184,1340.756494718981,1931.9707277174507,2064.764506086773,1650.3870995349948,977.509763198697,973.3843631354649,1579.471235466076,1896.3449043134365,1709.316030714617,1149.5383318220709,822.6928924442947,1272.3856145919165,1691.9717322874405,1685.7359904329962,1257.2941997384326,763.2520128592352,983.5836753041482,1470.2848587081414,1631.9711946326568,1369.6380534879197,881.8649903020266,822.9530953416898,1275.172727567763,1551.5572142927085,1434.1896730181281,1013.1662444726069,767.4669782018245,1120.6943824697275,1470.86938468588
b 14 60,No.2 spread,34226.49268495901,32392.523950842577,27302.33019426543,20131.445830773926,12744.979235581619,7991.707438386903,8080.730519981004,9371.094503462931,9050.535573967582,7068.615921712286,4656.297898796155,4005.6586020101904,5083.611065658258,5627.826247162091,4908.350396763422,3233.508833785772,1838.6283497585266,2555.2445593290704,3558.229499274716,3656.16419340639,2836.4922213040672,1692.4345870152881,1648.9741984015684,2465.490336036781,2794.8478069159655,2360.189911554672,1446.0677454348295,1177.7589875512674,1984.3468349745901,2539.3004380337093,2440.4874106229795,1776.7320000707145,1116.7417150512376,1431.3607861317637,2022.6362010596627,2155.2790573526595,1733.1861943674896,1058.6041512235358,1051.0969864152537,1654.9617609228417,1975.2303341683369,1784.435931265078,1220.22816327885,899.6746967469788,1345.8415567154009,1769.0369638718437,1761.6966040911966,1327.7312245160817,838.2898721395542,1053.9428132584035,1541.6434022083674,1704.7797342629253,1438.1220413434964,949.5507120454159,891.7120268866405,1342.5098070382503,1622.127246542379,1503.0462357094352,1079.7737592411881,838.2127034035628,1188.1378551355963,1541.3064420155793
b 14 65,No.2 spread,36046.756247302736,34124.29860874176,28797.56337354689,21329.231355275406,13737.754172753546,9024.91105828744,9109.577918190593,10293.50019741162,9838.419973307584,7729.159307265732,5329.272957644529,4812.689094183575,5891.744189067242,6382.086267282033,5568.770395609453,3824.0710140946435,2495.378443179243,3128.8103572303553,4085.0783102877085,4142.243468842111,3258.536993589697,2078.9143657713325,1993.0470837470195,2787.9240955589567,3120.8346544304313,2666.714694003818,1734.9067670277573,1436.819842648814,2204.867820932147,2766.587786078052,2657.4211286238738,1968.9835602518915,1317.5246022797787,1640.5797193366839,2244.76292290322,2379.5281668608336,1944.1250221184655,1283.6248263783154,1292.6904905665192,1889.009890317519,2210.756008122888,2005.8758122194877,1428.4073658407876,1115.8667996491283,1548.5339719615993,1978.3115873163647,1968.2249832222556,1521.5407894163573,1039.1962517571774,1240.3027948704905,1728.1481411974244,1894.2316589805619,1617.8582813645182,1128.1944114659257,1073.5767556862163,1521.8000226138329,1809.026615783376,1686.4023469352226,1258.3543190526068,1023.6716811176891,1364.8139181609256,1723.8866678969948
b 14 70,No.2 spread,37103.75452507336,35146.92134106385,29727.114212708013,22136.729671811954,14438.790842643224,9632.64502536057,9563.438783748363,10663.202956684536,10168.763651367834,8024.470994013602,5589.16429891759,5011.734539324321,6046.298224494517,6521.222358626804,5690.887496270588,3922.2249052858883,2568.272353515412,3183.8575192124017,4142.536349072453,4199.189952091131,3310.050779510247,2139.0761175559273,2076.955327406902,2876.1725392961794,3206.2277596002946,2744.314932414371,1816.0215549064624,1539.2200473256416,2305.6719036828213,2867.6508042275304,2753.532080437428,2056.8247166976444,1401.1787200049964,1709.6803288296906,2311.5831795484637,2446.6423962199574,2007.7167064787577,1345.8287034212817,1349.2299419100766,1942.1951670663832,2264.990535614552,2057.4723997856245,1476.8434337500632,1166.4596736373148,1598.9485601227461,2031.449113297275,2021.1729890834706,1572.0005802359588,1092.6513905848872,1292.6128963180217,1780.8206547457396,1947.5692765490119,1669.0468670653825,1179.9931535758315,1126.478215427125,1573.272071766732,1861.6337996332832,1737.5777140575613,1307.8531719180826,1074.268743017325,1413.5705384789567,1774.1849748624786
b 14 75,No.2 spread,38171.379489521896,36180.83566076703,30669.87677479361,22960.196363782718,15157.409311973595,10255.509131072506,10029.86163958136,11036.755215537401,10494.728632102846,8307.429036881116,5827.84695240278,5190.814718898085,6188.923378593945,6653.749655497552,5811.433265850089,4027.7844986465757,2666.924751499222,3269.044432691742,4225.725081020805,4278.755194454369,3381.387846126399,2212.931036304083,2160.832450734841,2960.3779510813115,3288.368976940118,2819.368443459321,1890.114343787913,1621.8780369240203,2385.7736126549007,2948.517090784379,2830.5213273937156,2128.4348996178837,1477.8452702441557,1784.8496576038683,2386.505253559359,2520.7764862428435,2077.5712213935726,1415.76359814737,1416.0366289519231,2005.4839452673182,2329.1697069321217,2118.9828563875076,1534.3356052785723,1220.5975184227143,1647.2138953005776,2080.534179231219,2069.441216412853,1617.3190572518342,1140.528524989076,1341.976685796268,1832.1921113889496,2000.1177058326916,1719.884580218412,1232.3322287356698,1181.5106501812177,1627.4921913350477,1916.8705205903937,1791.3124646696422,1360.0664362647904,1127.630527589452,1464.8585161082594,1826.7596103126914
b 14 80,No.2 spread,39348.61074557695,37317.60062824011,31697.743779722554,23847.528338871987,15928.015300670222,10945.875566563247,10591.205149284793,11505.15249472185,10903.51243242188,8662.853519426644,6145.409884330447,5467.106776637837,6427.743290291552,6872.819161564678,6006.202858362883,4199.393694385807,2834.838226810599,3415.8457535463076,4363.1284340943,4405.6004143756645,3491.7825578515412,2321.446815670589,2278.84214153098,3079.404960686039,3405.557257541874,2928.2427902057802,2001.2966567395201,1749.2765271889855,2509.9254265163886,3072.8338048828978,2948.7188100578323,2237.738635309214,1587.946655728248,1885.7349764472358,2484.501899652631,2616.5398973757524,2166.52468759618,1503.6736325659099,1502.9319256975305,2090.5269255052935,2415.5400993686453,2201.6102326162854,1613.6690972432075,1303.2211870320398,1726.7799311214692,2161.3954831172878,2148.5835052326706,1692.4467459710097,1219.8911921948734,1421.1010180805777,1912.0871714546302,2080.7117184325602,1797.2224816632415,1309.69133589668,1259.1871856301557,1703.1802994997458,1994.134061733041,1866.945516512196,1434.2111969630168,1204.276045268862,1539.5835260809554,1903.4071957716428
b 14 85,No.2 spread,40423.10466167109,38361.370186729015,32658.273566610264,24698.026380992418,16675.620621404683,11582.739698738373,11060.134520092708,11871.161727626883,11217.756323182412,8931.209964068372,6356.812923680267,5600.483188880031,6517.557568369891,6952.264944476347,6076.759872779013,4257.7807517865795,2889.378623305193,3472.9761900602743,4424.31246429946,4465.44990954966,3547.715716873522,2389.3943735058688,2369.361503624584,3173.8051462483595,3498.1743135970223,3015.091794017036,2088.3973339722897,1838.0643573569168,2590.1527049064766,3151.6009192924344,3023.518120663756,2306.101229596711,1652.8565088300263,1942.9536792613915,2540.6669436893226,2672.547881183776,2219.592222363295,1556.883304301016,1556.229883796093,2143.2884514026086,2469.6149998111514,2254.036019997284,1664.3722682898995,1354.5703613768262,1774.996407288023,2210.0317186675497,2196.22821845613,1737.4215005142285,1265.6396276954113,1465.534438394199,1957.0595914823514,2126.3434830843744,1841.3201465982083,1354.5320932367138,1305.9428133273327,1749.880826654382,2041.9826742130185,1913.9157241903583,1480.4842290642748,1252.14192732168,1586.2963975368468,1951.1364302114364
